ID,Title,Author(s),Source,Journal,Language(s),Publication year
S1982-89182025000100420-scl,OPINIONES DEL ESTUDIANTADO SOBRE LAS BUENAS PRÁCTICAS DE EVALUACIÓN EN FORMACIÓN INICIAL DE EDUCACIÓN FÍSICA URUGUAYA,"Sarni, Mariana, Stieg, Ronildo, Olges, Franco Cal, Arosteguy, Mauro",Movimento; 31(); -,Movimento,Espanhol,2025
S0103-73072025000100626-scl,Design Patterns and Learning Modalities: architecture and education in conjunction for a school building assessment tool,"Souza, Larissa Negris de, Kowaltowski, Doris",Pro-Posições; 36(); -,Pro-Posições,Inglês,2025
S0104-11692025000100375-scl,Effect of antiretrovirals on renal function in people taking HIV pre-exposure prophylaxis,"Pontes-Pereira, Priscila Silva, Santana, Rodrigo de Carvalho, Gir, Elucir, Reis, Renata Karina",Revista Latino-Americana de Enfermagem; 33(); -,Revista Latino-Americana de Enfermagem,"Espanhol, Inglês, Português",2025
S0103-18132025000100506-scl,PROMOTING INCLUSIVE EDUCATION THROUGH LANGUAGE POLICIES IN NIGERIA AND SOUTH AFRICA: A PATHWAY TO ACHIEVING SDG 4,"Aroge, Modupe Grace, Makalela, Leketi, Merisi, Peter, Aroge, Israel Olabode",Trabalhos em Linguística Aplicada; 64(); -,Trabalhos em Linguística Aplicada,Inglês,2025
S2179-86992025000100118-scl,CERTIFICAÇÃO DO BEM-ESTAR EM ESPAÇOS ACADÊMICOS,"Souza, Roberta Vieira Gonçalves de, Ferreira, Fabrício Microni de Freitas",Veredas do Direito; 22(); -,Veredas do Direito,"Espanhol, Inglês, Português",2025
S0101-73302025000101202-scl,COTAS RACIAIS E SELEÇÃO DOCENTE NO COLÉGIO PEDRO II,"Coutinho, Gabriela dos Santos, Arruda, Dyego de Oliveira",Educação & Sociedade; 46(); -,Educação & Sociedade,Português,2025
S0104-40362025000400202-scl,Análise da política do ICMS Educacional e suas implicações na distribuição de recursos para os municípios do estado de São Paulo,"Freitas, Tiago Barreiros de, Galvão, Fernando Vizotto",Ensaio: Avaliação e Políticas Públicas em Educação; 33(129); -,Ensaio: Avaliação e Políticas Públicas em Educação,Português,2025
S1516-73132025000100257-scl,Instrumento metodológico para a elaboração de sequências didáticas CTS construído a partir de um programa de Residência Pedagógica em Química,"Cavalcanti, Marcello Henrique da Silva, Sorpreso, Thirza Pavan, Barro, Mario Roberto",Ciência & Educação (Bauru); 31(); -,Ciência & Educação (Bauru),Português,2025
S0034-71672025001200152-scl,Parental perception of antibiotic use in children at home: a cross-sectional study,"Lima, Glaubervania Alves, Lima, Francisca Elisângela Teixeira, Medina, Luis Angel Cendejas, Sombra, Sara Emilly Lima, Magalhães, Fernanda Jorge, Florencio, Sabrina de Souza Gurgel, Fontenele, Maria Gabriela Miranda, Barbosa, Lorena Pinheiro",Revista Brasileira de Enfermagem; 78(); -,Revista Brasileira de Enfermagem,"Inglês, Português",2025
S2176-66812025000100212-scl,Efeito-escola e escolaridade parental: relações com o perfil neuropsicológico e o desempenho aritmético de alunos do 4º e do 6º ano do ensino fundamental,"Assis, Évelin Fulginiti de, Görgen, Camila Oliveira, Corso, Luciana Vellinho",Revista Brasileira de Estudos Pedagógicos; 106(); -,Revista Brasileira de Estudos Pedagógicos,Português,2025
S0103-20032025000100259-scl,"Impactos da expansão do agronegócio sobre indicadores de receitas, despesas e educação na Região do Matopiba, 2007-2019","Lima, Cicero Francisco de, Costa, Edward Martins, Barbosa, Rafael Barros, Justo, Wellington Ribeiro, Mariano, Francisca Zilania",Revista de Economia e Sociologia Rural; 63(); -,Revista de Economia e Sociologia Rural,Português,2025
S1415-790X2025001000400-scl,Critical mapping of epidemiology training in graduate programs in collective health in Brazil: challenges and perspectives,"Muraro, Ana Paula, Souza, Amanda de Moura, Buchalla, Cassia Maria, Melo, Enirtes Caetano Prates, Gibson, Gerusa, Silva, João André Tavares Álvares da, Maia, Lívia Teixeira de Souza, Figueiredo, Maria Aparecida Araújo, Peixoto, Sérgio Viana, Simões, Taynãna César, Hattori, Wallisen Tadashi, Araújo, Tânia Maria de",Revista Brasileira de Epidemiologia; 28(); -,Revista Brasileira de Epidemiologia,"Inglês, Português",2025
S1414-81452025000100225-scl,Capacitação que salva vidas na Amazônia: Atualização no manejo de lesões precursoras do câncer de colo de útero,"Damasceno, Helane Conceição, Silva, Caio Vinicius Soares da, Cavalcante, Rosiane Luz, Silva, Erika Patricy Serrão da, Monteiro, José Rogério Souza, Pinheiro, Maria da Conceição Nascimento",Escola Anna Nery; 29(); -,Escola Anna Nery,"Inglês, Português",2025
S1414-81452025000100751-scl,Desenvolvimento de jogo de tabuleiro sobre saúde da pessoa idosa para a formação de enfermeiros,"Carvalho, Paloma Tyelle da Silveira de, Barbalho, Yuri Gustavo de Sousa, Melo, Patrícia Littig, Stival, Marina Morato, Lima, Luciano Ramos de, Funghetto, Silvana Schwerz",Escola Anna Nery; 29(); -,Escola Anna Nery,"Inglês, Português",2025
S2176-91332025000100252-scl,Prevalência e fatores associados aos sintomas de ansiedade e depressão em pacientes com insuficiência cardíaca,"Lima, Danielly Farias Santos de, Souza, Juliana Pessoa de, Andrade, Lidiane Lima de, Leadebal, Oriana Deyze Correia Paiva, Freire, Maria Eliane Moreira, Fredericks, Suzanne, Sousa, Mailson Marques de",Cogitare Enfermagem; 30(); -,Cogitare Enfermagem,"Espanhol, Inglês, Português",2025
S0103-51502025000100236-scl,Evaluation of digital applications in learning and interactivity of young children,"Corrêa, Évelyn Daynnara Miranda, Lima, Mylena Francielle Ribeiro, Costa, Lucas Barbosa da, Morais, Rosane Luzia de Souza, Santos, Juliana Nunes",Fisioterapia em Movimento; 38(); -,Fisioterapia em Movimento,Inglês,2025
S1983-14472025000100455-scl,Methods and challenges for assessing health literacy in Brazilian cities: population survey,"Pizzol, Tatiane da Silva Dal, Jesus, Patricia Romualdo De, Sempé, Tatiana da Silva, Bernal, Regina Tomie Ivata, Flores, Liziane Maahs, Ries, Edi Franciele, Silva, Juliane Fernandes Monks Da, Corrêa, Paulo Maximiliano, Alvarenga, Marcia Regina Martins, Renovato, Rogério Dias, Maciel, Ruberval Franco, Mengue, Sotero Serrate",Revista Gaúcha de Enfermagem; 46(); -,Revista Gaúcha de Enfermagem,"Inglês, Português",2025
S0080-62342025000100822-scl,Strategies adopted by the nursing team for the prevention of pressure ulcers in hospitalized older people: a scoping review,"Oliveira, Maria Clara Nascimento, Sousa Neto, Antonio Rosa de, Pierot, Esteffany Vaz, Machado, Winner Gomes, Pereira, Francisco Gilberto Fernandes, Machado, Ana Larissa Gomes",Revista da Escola de Enfermagem da USP; 59(); -,Revista da Escola de Enfermagem da USP,"Espanhol, Inglês, Português",2025
S1983-14472025000100454-scl,Development of an educational booklet on anxiety and depression in the puerperium,"Monçalves, Kelvin Leandro Marques, Zamberlan, Cláudia, Silva, Silvana Cruz da, Romero, Angélica Maria Ospina, Magalhães, Michelle Pimentel, Pinheiro, Luísa Mendonça de Souza, Soccol, Keity Laís Siepmann",Revista Gaúcha de Enfermagem; 46(); -,Revista Gaúcha de Enfermagem,"Inglês, Português",2025
S0034-71672025001100174-scl,Development and validity of an educational booklet on LGBT+ health in Primary Health Care,"West, Milka Gabrielle de Lira Nóbrega, Araújo, Ednaldo Cavalcante de, Vilar, Cláudia Margareth de Lira Nóbrega, Batista, Maria Amanda Lima, Pereira, Danilo Martins Roque",Revista Brasileira de Enfermagem; 78(); -,Revista Brasileira de Enfermagem,"Inglês, Português",2025
S1980-57642025000100429-scl,Validity and reliability of the Brazilian version of the reading anxiety scale (RAS) for children,"Beria, Francielle Machado, Paiva, Giulia Moreira, Piccolo, Luciane da Rosa, Haase, Vitor Geraldi, Manfro, Gisele Gus, Salles, Jerusa Fumagalli de",Dementia & Neuropsychologia; 19(); -,Dementia & Neuropsychologia,Inglês,2025
S2237-96222025000100323-scl,"Occupational patterns and risks of occupational accidents with biological material: A cross-sectional study, Brazil, 2015-2019","Índio do Brasil, Júlia de Albuquerque, Raposo, Letícia Martins",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,"Inglês, Português",2025
S0104-11692025000100365-scl,Health literacy among main caregivers of Children with Special Health Care Needs: a cross-sectional study,"Kuntz, Sara Raquel, Moraes, Katarinne Lima, Vaccari, Alessandra, Theis, Thailine Stodulski, Cogo, Ana Luísa Petersen, Wegner, Wiliam",Revista Latino-Americana de Enfermagem; 33(); -,Revista Latino-Americana de Enfermagem,"Inglês, Espanhol, Português",2025
S0104-11692025000100356-scl,The effect of an educational intervention for university students on violence against the elderly using gamification: a non-randomized clinical trial,"Vernasque, Juliana Ribeiro da Silva, Alarcon, Miriam Fernanda Sanches, Bonfim, Daiana, Rodrigues, Paula Sales, Chagas, Eduardo Federighi Baisi, Marin, Maria José Sanches",Revista Latino-Americana de Enfermagem; 33(); -,Revista Latino-Americana de Enfermagem,"Inglês, Espanhol, Português",2025
S1678-69712025000500601-scl,Good corporate governance and corporate sustainability performance in Indonesia,"Surbakti, Lidya Primta, Sari, Rida Perwita, Swatdikun, Trairong, Nugraheni, Ranti, Wibawaningsih, Ekawati Jati",RAM. Revista de Administração Mackenzie; 26(5); -,RAM. Revista de Administração Mackenzie,Inglês,2025
S0103-863X2025000100304-scl,Effects of an Intervention in Shared Reading in Early Childhood Education,"Silva, Carmen Lucia Martins da, Motta, Márcia Maria Peruzzi Elia da",Paidéia (Ribeirão Preto); 35(); -,Paidéia (Ribeirão Preto),Inglês,2025
S0104-530X2025000100223-scl,Linking cleaner production practices to environmental education in line with social life cycle assessment: a systematic literature review,"Silva, Paula Camilly da, Viña, Franciele Stoffel, Leivas, Pedro de Oliveira, Moraes, Jorge André Ribas, Kipper, Liane Mählmann, Iepsen, Sandra Elisia Lemões",Gestão & Produção; 32(); -,Gestão & Produção,Inglês,2025
S0104-11692025000100362-scl,Self-care capacity of informal caregivers of older adults with dementia: quasi-experimental study,"Agulho, Daniela Luzia Zagoto, Reiners, Annelita Almeida Oliveira, Azevedo, Rosemeiry Capriata de Souza, Oliveira, Adriana Delmondes de, Cunha, Carla Rafaela Teixeira, Andrade, Amanda Cristina de Souza, Cardoso, Joana Darc Chaves, Mazza, Tiago Reboulas",Revista Latino-Americana de Enfermagem; 33(); -,Revista Latino-Americana de Enfermagem,"Inglês, Espanhol, Português",2025
S0102-30982025000100164-scl,Desenvolvendo uma população brasileira sintética derivada do Censo Demográfico de 2010,"Souza Junior, Cleônidas Tavares de, Campbell, Desmond, Katikireddi, Srinivasa Vittal, Costa, Paulo Victor Maciel da, Santos, Gervásio Ferreira dos, Barreto, Mauricio Lima, Andrade, Roberto Fernandes Silva",Revista Brasileira de Estudos de População; 42(); -,Revista Brasileira de Estudos de População,Português,2025
S0102-30982025000100160-scl,Modalidades de transição à vida adulta entre os jovens no Nordeste na passagem do século XX para o XXI,"Pereira, Antonia Jaine da Silva, Queiroz, Silvana Nunes de",Revista Brasileira de Estudos de População; 42(); -,Revista Brasileira de Estudos de População,Português,2025
S0034-71672025000400167-scl,Telephone messages for medication adherence and self-care for individuals with coronary heart disease,"e Melo, Luize Maximo, Santos, Vinícius Batista, Lopes, Juliana de Lima",Revista Brasileira de Enfermagem; 78(4); -,Revista Brasileira de Enfermagem,"Inglês, Português",2025
S1678-765X2025000100412-scl,"Bibliotecários, publicação científica e ciência aberta: competências e desafios em um ecossistema em transformação","Tarragó, Nancy Sánchez, Oliveira, Taliane de Assis",RDBCI: Revista Digital de Biblioteconomia e Ciência da Informação; 23(); -,RDBCI: Revista Digital de Biblioteconomia e Ciência da Informação,"Inglês, Português",2025
S0034-72802025000100229-scl,Conhecimento e hábitos da população brasileira em relação ao glaucoma,"Guedes, Ricardo Augusto Paletta, Suzuki Júnior, Emílio Rintaro, Belfort, Ana Flavia Lacerda, Chaoubah, Alfredo",Revista Brasileira de Oftalmologia; 84(); -,Revista Brasileira de Oftalmologia,Português,2025
S1982-89182025000100409-scl,EDUCAÇÃO FÍSICA NA EDUCAÇÃO INFANTIL: UM OLHAR PARA A PRÁTICA PEDAGÓGICA,"Sacramento, Amanda Coelho do, Duek, Viviane Preichardt, Scopel, Vitória, Farias, Gelcemar Oliveira",Movimento; 31(); -,Movimento,Português,2025
S0104-07072025000100332-scl,EFFECTIVENESS OF A DIGITAL EDUCATIONAL GUIDE ON THE MAIN INJECTABLE DRUGS IN PEDIATRICS: A PILOT STUDY,"Rocha, Beatriz Cristina de Oliveira, Silva, Aline Cerqueira S. Santana da, Góes, Fernanda Garcia Bezerra, Souza, Isabelle Vieira Silva de, Amarante, Luiz Henrique, Ferreira, Ana Beatriz Rodrigues, Cruz, Luiza Helena de Oliveira Salvi da",Texto & Contexto - Enfermagem; 34(); -,Texto & Contexto - Enfermagem,"Inglês, Português",2025
S1981-57942025000100213-scl,TECNOLOGIAS DIGITAIS E ENSINO DE LÍNGUA INGLESA PÓS-PANDEMIA DE 2020-2021: UMA ANÁLISE DAS RELAÇÕES DIALÓGICAS EM UM RESUMO ACADÊMICO,"Lima, Samuel de Carvalho",Alfa: Revista de Linguística (São José do Rio Preto); 69(); -,Alfa: Revista de Linguística (São José do Rio Preto),"Português, Inglês",2025
S1414-40772025000100333-scl,EVALUATION MODEL FOR STRICTO SENSU POST-GRADUATION PROGRAMS: PROFESSIONAL CAPABILITIES INDEX FOR THE PUBLIC GOOD,"Fortunato, Raquel Paula, Bertolin, Julio",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Inglês",2025
S1414-40772025000100332-scl,INTEGRATION OF STUDENTS IN HIGHER EDUCATION: THE CASE OF THE UNIVERSITY OF ÉVORA (PORTUGAL),"Bonito, Jorge",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Inglês",2025
S1414-40772025000100324-scl,AVALIAÇÃO NO ENSINO SUPERIOR: UM PANORAMA DOS IMPACTOS DAS PRÁTICAS DOCENTES E DAS PERCEPÇÕES DOS ESTUDANTES A PARTIR DE UMA REVISÃO SISTEMÁTICA DA LITERATURA,"Pezzi, Marcelo Rodrigo, Veiga, Amélia, Fernandes, Preciosa",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Inglês",2025
S1414-40772025000100327-scl,INFLUENCE OF ADAPTATION AND SELF-EFFICACY ON DROPOUT AMONG HIGHER EDUCATION STUDENTS,"Matta, Cristiane Maria Barra da, Fernandes, Maria do Carmo, Scheffer, Daniel Kashiwamura, Mello, Luana Thereza Nesi de",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Inglês",2025
S0103-11042025000400207-scl,Desenvolvimento e validação de índices de gestão operacional e estratégica para Centros de Especialidades Odontológicas,"Cruz, Danilson Ferreira da, Carvalho, Livian Isabel de Medeiros, Araújo, Eduarda Gomes Onofre de, Lucena, Edson Hilan Gomes de, Cavalcanti, Yuri Wanderley, Lima-Filho, Luiz Medeiros Araujo, Vianna, Rodrigo Pinheiro de Toledo",Saúde em Debate; 49(147); -,Saúde em Debate,Português,2025
S1518-70122025000100907-scl,Quality of life among indigenous people in a city on the Bioceanic Route,"Araújo, Natanael dos Santos de, Grande, Antonio Jose, Rosa, Maria Inês da, Eduardo, Edson da Costa, Ceretta, Luciane Bisognin",Interações (Campo Grande); 26(); -,Interações (Campo Grande),Inglês,2025
S1413-81232025001100315-scl,"Validade social de efeitos da educação integral em sexualidade na periferia do Distrito Federal, Brasil: estudo de casos","Anderle, Patrícia de Souza Rezende, Rocha, Dais Gonçalves, Oliveira, Flávia Mazitelli de, Freitas, Sandra Carvalho Cavalcante, Santos, Victor Hugo de Lima, Oliveira, Bárbara Gripp de, Murta, Sheila Giardini",Ciência & Saúde Coletiva; 30(11); -,Ciência & Saúde Coletiva,"Português, Inglês",2025
S1413-81232025001100304-scl,Intervenção educacional com história em quadrinhos sobre contraceptivos para adolescentes: estudo quase experimental,"Almeida, Thayse Gomes de, Sá, Guilherme Guarino de Moura, Oliveira, Sheyla Costa de, Lima, Ana Paula Esmeraldo, Sette, Gabriela Cunha Schechtman, Oliveira, Mayara Inácio de, Aquino, Priscila de Souza, Guedes, Tatiane Gomes",Ciência & Saúde Coletiva; 30(11); -,Ciência & Saúde Coletiva,"Português, Inglês",2025
S1413-81232025001100314-scl,A queda da fecundidade adolescente no Brasil: evidências empíricas e interrogações,"Coutinho, Raquel Zanatta, Miranda-Ribeiro, Adriana",Ciência & Saúde Coletiva; 30(11); -,Ciência & Saúde Coletiva,"Português, Inglês",2025
S1414-40772025000100336-scl,"AVALIAÇÃO EDUCACIONAL PRESCRITA NO ENSINO SUPERIOR EM EDUCAÇÃO FÍSICA: UM ESTUDO COMPARADO ENTRE BRASIL (UFES), URUGUAI (UDELAR) E ARGENTINA (UNLAM)","Dutra, Kézia Alves Moreira, Gama, Jean Carlos Freitas, Santos, Wagner dos",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Espanhol",2025
